Date,Year,Month,Day,Season,Country,City,Temperature_C,Humidity_%,WindSpeed_mps,Pressure_hPa,Rainfall_mm,Visibility_km,UV_Index,PM2_5,PM10,NO2,SO2,CO,Ozone,NH3,Aerosol_Optical_Depth,Traffic_Density,Industrial_Activity,Green_Cover_%,Population_Density,AQI,AQI_Category
2025-09-18,2025,9,18,Autumn,USA,Chicago,10.4,38.0,7.7,1026.0,2.1,10.7,5.6,42.3,60.9,33.9,14.3,2.44,48.1,16.4,0.22,78,87,48,15728,176,Unhealthy
2025-11-06,2025,11,6,Autumn,China,Shenzhen,33.4,85.0,7.3,1009.4,2.1,8.7,10.2,61.1,71.6,30.8,22.8,0.88,22.3,20.2,0.65,44,70,48,10078,207,Very Unhealthy
2024-09-16,2024,9,16,Autumn,Japan,Osaka,22.4,74.0,9.8,1026.3,0.0,5.7,5.8,64.6,93.4,26.1,11.2,2.24,45.1,22.7,0.7,96,83,39,631,239,Very Unhealthy
2025-11-25,2025,11,25,Autumn,Germany,Munich,17.9,45.0,1.4,1025.6,4.6,7.2,7.1,43.6,55.9,29.7,7.4,1.67,40.5,16.4,0.34,23,25,65,4416,151,Unhealthy
2024-09-23,2024,9,23,Autumn,France,Lyon,30.9,68.0,11.3,1013.9,0.7,6.9,4.3,26.1,49.9,30.7,4.0,0.49,32.9,27.0,0.42,84,25,47,3754,124,Unhealthy for Sensitive Groups
2024-03-25,2024,3,25,Summer,USA,Houston,19.1,83.0,1.6,1022.8,6.7,10.3,5.4,19.4,48.7,22.7,12.9,2.41,24.8,19.2,0.46,50,49,61,784,92,Moderate
2025-04-06,2025,4,6,Summer,Australia,Melbourne,33.5,57.0,10.1,1011.4,0.0,8.6,10.7,30.5,49.5,30.1,11.9,1.67,40.4,21.5,0.35,78,77,39,20223,140,Unhealthy for Sensitive Groups
2025-09-04,2025,9,4,Autumn,Brazil,Curitiba,44.8,91.0,2.4,1009.9,4.5,10.9,6.4,36.8,70.4,38.6,11.5,1.21,35.4,21.7,0.47,44,60,35,3404,164,Unhealthy
2025-02-03,2025,2,3,Winter,USA,New York,25.5,35.0,8.8,1012.6,2.3,9.4,8.9,60.4,97.7,28.3,10.8,1.52,39.0,10.1,0.66,44,20,29,18758,224,Very Unhealthy
2025-05-19,2025,5,19,Summer,China,Wuhan,23.0,85.0,7.8,1013.7,9.3,9.0,5.5,57.9,94.1,40.8,14.5,1.26,43.2,10.4,0.86,43,46,19,1129,233,Very Unhealthy
2025-02-25,2025,2,25,Winter,India,Bengaluru,39.6,92.0,4.6,1022.4,13.2,7.7,6.4,19.3,57.1,33.0,16.8,1.78,31.3,19.3,0.47,61,46,38,12224,117,Unhealthy for Sensitive Groups
2025-11-01,2025,11,1,Autumn,USA,Los Angeles,25.3,90.0,2.6,996.8,0.1,10.6,4.9,45.7,70.7,42.0,6.9,2.2,54.9,21.7,0.1,98,45,63,10247,194,Unhealthy
2025-12-10,2025,12,10,Winter,Japan,Osaka,14.1,94.0,2.8,1000.6,2.6,6.6,9.7,52.3,86.2,27.1,7.6,0.92,28.3,15.1,0.47,45,23,62,22513,184,Unhealthy
2025-10-30,2025,10,30,Autumn,Australia,Brisbane,16.5,77.0,4.8,1002.9,5.2,8.5,6.8,32.1,43.4,30.8,7.3,1.12,35.4,30.1,0.64,87,46,49,24044,136,Unhealthy for Sensitive Groups
2024-12-21,2024,12,21,Winter,Germany,Munich,19.7,42.0,8.7,1000.6,6.8,7.6,1.2,45.2,67.0,28.5,12.6,0.68,9.1,18.2,0.87,41,82,11,24467,169,Unhealthy
2024-06-19,2024,6,19,Monsoon,France,Lyon,33.9,76.0,4.3,1004.5,10.4,8.2,5.8,37.6,68.4,33.7,8.4,0.57,38.4,12.2,0.39,48,27,41,18138,159,Unhealthy
2024-02-03,2024,2,3,Winter,Canada,Montreal,15.4,91.0,8.2,1024.4,0.0,10.1,7.1,,77.0,22.2,9.5,1.65,36.1,19.6,0.4,30,68,39,20295,156,Unhealthy
2024-01-28,2024,1,28,Winter,USA,New York,20.2,74.0,11.7,1018.6,0.0,8.6,4.4,53.6,83.9,41.1,13.9,0.68,38.7,16.1,0.62,85,70,51,13810,215,Very Unhealthy
2025-07-16,2025,7,16,Monsoon,France,Nice,24.6,70.0,6.5,1007.9,8.3,4.5,6.1,40.3,50.3,27.8,12.7,1.55,23.8,26.9,0.41,54,66,10,3258,158,Unhealthy
2024-12-01,2024,12,1,Winter,South Africa,Cape Town,19.7,,3.2,1003.0,6.2,6.8,7.1,60.9,89.2,27.7,10.2,1.57,38.9,4.6,0.5,63,77,27,16009,224,Very Unhealthy
2025-11-26,2025,11,26,Autumn,Australia,Melbourne,18.3,74.0,5.7,1010.5,11.0,5.1,5.8,26.1,38.1,19.9,10.1,1.95,47.0,25.2,0.67,35,73,13,4618,118,Unhealthy for Sensitive Groups
2025-03-04,2025,3,4,Summer,Japan,Sapporo,24.3,60.0,11.8,1026.1,0.0,8.1,7.3,45.3,57.5,17.3,7.4,0.34,20.4,21.9,0.25,27,70,53,16439,142,Unhealthy for Sensitive Groups
2024-01-14,2024,1,14,Winter,Canada,Ottawa,28.3,92.0,10.0,1009.6,6.3,9.8,6.3,43.5,71.4,27.0,6.3,2.01,38.0,25.9,0.54,26,24,46,9035,162,Unhealthy
2024-04-25,2024,4,25,Summer,China,Shanghai,32.4,62.0,8.8,1010.9,2.8,7.0,7.5,69.9,90.2,50.0,14.2,1.79,18.3,15.0,0.51,94,74,56,18583,253,Very Unhealthy
2024-06-24,2024,6,24,Monsoon,Germany,Frankfurt,23.2,68.0,2.6,1009.6,0.0,8.0,10.2,46.6,79.4,22.1,8.6,2.4,50.8,22.1,0.7,88,82,28,6691,192,Unhealthy
2024-02-08,2024,2,8,Winter,Germany,Frankfurt,31.1,52.0,9.1,1014.6,9.0,7.4,3.7,41.6,64.6,23.9,11.6,2.03,37.8,24.5,0.6,26,82,32,18165,158,Unhealthy
2024-03-11,2024,3,11,Summer,Japan,Sapporo,21.5,91.0,11.6,1012.3,0.0,6.0,8.9,23.6,37.3,18.7,13.2,2.2,43.1,15.9,0.57,27,93,18,16418,108,Unhealthy for Sensitive Groups
2025-01-12,2025,1,12,Winter,Brazil,Salvador,17.9,49.0,11.7,1011.2,1.8,7.1,8.2,38.0,62.1,37.4,13.6,1.56,38.5,14.9,0.43,60,80,18,18030,172,Unhealthy
2025-02-13,2025,2,13,Winter,Australia,Sydney,29.8,76.0,0.6,1023.4,0.0,9.2,7.6,52.9,85.7,27.6,9.3,1.63,41.9,20.3,0.71,92,48,50,14683,205,Very Unhealthy
2024-10-04,2024,10,4,Autumn,Japan,Tokyo,28.4,86.0,1.2,1008.1,9.5,5.7,7.5,23.4,59.6,35.6,9.8,2.12,28.5,18.1,0.73,87,44,64,18693,123,Unhealthy for Sensitive Groups
2025-06-14,2025,6,14,Monsoon,Japan,Tokyo,19.3,43.0,11.9,1015.1,4.7,5.1,8.2,12.0,44.1,32.2,5.4,2.1,53.8,9.5,0.57,39,57,6,4623,103,Unhealthy for Sensitive Groups
2025-02-07,2025,2,7,Winter,India,Mumbai,46.1,46.0,2.8,1017.9,2.1,6.3,1.5,56.8,79.5,48.0,20.4,0.75,38.0,15.9,0.63,52,92,35,24105,226,Very Unhealthy
2024-12-03,2024,12,3,Winter,China,Beijing,26.9,39.0,5.8,1021.0,6.6,8.1,3.3,26.0,40.3,47.3,17.1,0.55,39.0,15.2,0.45,90,51,55,1276,139,Unhealthy for Sensitive Groups
2025-07-11,2025,7,11,Monsoon,China,Guangzhou,32.0,36.0,7.3,1024.1,1.8,11.5,6.3,21.0,46.4,38.0,17.8,0.52,45.0,11.2,1.01,86,29,11,22792,138,Unhealthy for Sensitive Groups
2025-04-16,2025,4,16,Summer,France,Toulouse,20.8,77.0,6.3,1015.4,2.4,7.0,7.8,117.60000000000001,64.1,22.8,12.6,0.46,26.6,18.6,0.43,22,94,43,11084,500,Hazardous
2025-10-31,2025,10,31,Autumn,France,Toulouse,33.4,60.0,8.8,1018.7,6.9,8.4,2.8,27.8,54.6,31.1,9.4,0.52,32.7,20.3,0.82,43,34,64,19492,119,Unhealthy for Sensitive Groups
2024-08-07,2024,8,7,Monsoon,USA,Houston,23.1,95.0,5.4,1016.5,11.9,4.5,6.7,47.6,58.0,29.3,10.9,1.38,41.3,20.1,0.68,67,37,54,8228,175,Unhealthy
2024-07-30,2024,7,30,Monsoon,China,Beijing,39.9,92.0,8.3,1010.5,3.7,3.3,5.0,65.3,81.9,35.8,18.4,1.61,38.9,14.1,0.11,74,72,32,6519,241,Very Unhealthy
2024-02-10,2024,2,10,Winter,Japan,Osaka,33.9,36.0,1.1,1012.2,7.8,5.8,7.6,38.1,49.3,26.9,10.9,1.92,32.1,17.5,0.63,77,68,68,8869,142,Unhealthy for Sensitive Groups
2025-05-27,2025,5,27,Summer,Australia,Melbourne,14.6,56.0,8.1,1013.4,2.0,8.5,1.0,22.6,49.3,12.1,8.5,2.4,47.9,20.5,0.36,24,28,44,22128,98,Moderate
2024-01-31,2024,1,31,Winter,Japan,Kyoto,21.6,79.0,7.0,1016.9,3.3,8.6,6.6,,47.7,34.3,11.5,0.68,34.7,16.4,0.72,38,31,68,14426,127,Unhealthy for Sensitive Groups
2025-09-18,2025,9,18,Autumn,Australia,Brisbane,16.3,94.0,6.7,1018.6,6.5,9.4,4.9,27.4,48.0,19.7,4.1,1.98,21.5,26.8,0.7,41,70,16,13590,113,Unhealthy for Sensitive Groups
2025-12-31,2025,12,31,Winter,South Africa,Cape Town,24.2,64.0,11.4,1009.9,0.0,10.9,6.0,41.8,56.2,50.7,11.1,0.35,47.0,16.1,0.1,55,46,55,22341,178,Unhealthy
2025-06-18,2025,6,18,Monsoon,China,Wuhan,42.9,49.0,3.8,1013.3,1.7,7.0,6.5,33.9,50.6,16.0,16.7,1.21,43.1,17.7,0.66,25,36,11,3906,138,Unhealthy for Sensitive Groups
2024-07-22,2024,7,22,Monsoon,France,Lyon,21.3,67.0,2.9,1012.5,3.9,5.1,5.8,21.3,55.8,20.9,5.3,0.3,38.8,23.7,0.19,45,73,13,17433,114,Unhealthy for Sensitive Groups
2025-04-04,2025,4,4,Summer,France,Marseille,19.3,49.0,5.7,1016.4,2.6,11.1,7.2,34.0,48.2,29.8,8.2,0.74,29.0,6.8,1.0,71,36,41,14850,139,Unhealthy for Sensitive Groups
2025-11-06,2025,11,6,Autumn,USA,Seattle,12.7,48.0,11.8,1012.9,10.0,6.8,6.0,52.0,66.0,34.0,14.1,1.54,25.9,20.0,0.1,86,45,29,5924,199,Unhealthy
2025-10-14,2025,10,14,Autumn,South Africa,Cape Town,29.6,49.0,3.3,1017.0,6.5,9.9,8.6,39.0,62.2,44.7,11.2,0.53,37.5,10.5,0.57,96,92,51,8836,175,Unhealthy
2024-02-19,2024,2,19,Winter,France,Toulouse,17.0,44.0,7.0,1012.9,12.5,10.2,8.4,45.3,64.0,29.9,10.8,2.2,38.5,24.8,0.48,76,78,23,3513,183,Unhealthy
2024-06-21,2024,6,21,Monsoon,Germany,Munich,31.1,92.0,1.5,1006.3,3.7,6.4,5.3,28.6,54.4,26.4,6.8,0.45,25.9,22.3,0.41,24,49,20,24760,123,Unhealthy for Sensitive Groups
2024-06-20,2024,6,20,Monsoon,Australia,Sydney,34.3,50.0,7.4,1018.8,3.1,5.7,6.0,34.1,65.9,24.2,9.0,1.83,44.2,16.0,0.35,41,39,42,15181,144,Unhealthy for Sensitive Groups
2024-06-14,2024,6,14,Monsoon,South Africa,Bloemfontein,28.0,,10.6,1009.6,10.4,3.3,6.2,52.3,84.0,32.2,10.4,2.18,22.7,29.8,0.71,72,44,58,13740,193,Unhealthy
2025-10-01,2025,10,1,Autumn,India,Bengaluru,26.1,68.0,7.1,995.6,0.2,5.5,7.4,15.1,39.0,31.3,5.8,1.15,45.1,18.0,0.81,60,37,20,24133,104,Unhealthy for Sensitive Groups
2024-06-26,2024,6,26,Monsoon,France,Paris,23.9,77.0,1.5,1023.4,0.0,8.1,7.8,19.4,43.8,32.4,9.2,0.65,33.9,20.9,0.86,51,49,60,14116,99,Moderate
2024-11-03,2024,11,3,Autumn,France,Toulouse,48.2,46.0,10.4,1002.9,0.0,6.1,6.5,49.4,73.8,29.9,10.1,0.93,26.7,17.5,0.1,94,33,56,7034,186,Unhealthy
2024-05-10,2024,5,10,Summer,South Africa,Bloemfontein,28.0,89.0,1.8,1006.3,4.1,8.0,7.4,53.5,72.2,36.8,21.0,1.55,23.1,30.8,0.24,94,94,22,7367,213,Very Unhealthy
2025-12-21,2025,12,21,Winter,Germany,Berlin,29.7,53.0,1.6,1004.8,8.8,6.5,5.8,57.2,82.0,36.4,12.2,1.16,46.2,18.9,0.49,97,78,69,5749,217,Very Unhealthy
2024-01-03,2024,1,3,Winter,USA,Seattle,25.1,80.0,1.1,1015.4,5.4,7.4,2.4,39.0,73.6,38.8,16.0,1.56,35.9,17.6,0.38,68,83,66,5982,168,Unhealthy
2025-11-24,2025,11,24,Autumn,India,Bengaluru,24.4,73.0,10.0,1017.0,4.7,9.3,6.1,59.1,70.3,12.6,21.0,1.93,15.1,1.0,0.41,26,44,31,18445,185,Unhealthy
2025-11-12,2025,11,12,Autumn,USA,Seattle,32.6,67.0,5.1,1005.5,0.1,3.7,5.7,44.3,72.2,41.0,10.0,1.38,38.0,17.1,0.64,56,29,50,1791,181,Unhealthy
2024-08-04,2024,8,4,Monsoon,USA,Los Angeles,20.4,41.0,9.1,1013.1,10.0,8.3,2.1,40.4,79.3,19.6,12.8,0.37,38.3,24.2,0.62,31,86,44,13123,157,Unhealthy
2025-06-24,2025,6,24,Monsoon,India,Mumbai,26.9,84.0,11.8,1012.9,0.0,10.2,7.7,58.0,69.4,33.7,16.6,2.38,44.0,31.0,0.87,66,100,6,21554,224,Very Unhealthy
2025-08-20,2025,8,20,Monsoon,France,Nice,35.7,78.0,6.4,1003.9,0.0,8.7,5.4,34.4,74.1,34.3,9.4,1.18,41.0,23.0,0.5,68,34,46,24055,160,Unhealthy
2025-03-25,2025,3,25,Summer,China,Wuhan,18.3,60.0,2.0,1018.4,3.9,2.9,6.8,53.4,70.3,42.5,19.2,1.24,47.1,14.3,0.5,72,56,13,3238,223,Very Unhealthy
2024-03-15,2024,3,15,Summer,Germany,Cologne,34.0,43.0,2.7,1031.0,3.9,6.6,5.0,30.5,68.0,26.1,13.2,1.85,33.4,18.6,0.48,42,36,5,2492,147,Unhealthy for Sensitive Groups
2025-06-18,2025,6,18,Monsoon,Canada,Ottawa,20.3,92.0,5.4,999.1,0.0,8.0,5.6,51.9,91.1,37.7,8.9,1.94,18.3,14.8,0.61,92,25,36,11920,208,Very Unhealthy
2025-12-19,2025,12,19,Winter,China,Wuhan,46.0,62.0,7.6,1011.0,0.0,9.3,5.5,93.1,111.7,36.1,13.5,1.56,27.9,16.4,0.48,20,100,43,16572,297,Very Unhealthy
2024-07-25,2024,7,25,Monsoon,Canada,Calgary,23.4,67.0,1.0,1018.9,0.0,12.4,8.7,40.7,56.0,23.4,9.3,1.58,27.6,23.1,0.61,50,53,5,4304,159,Unhealthy
2024-03-10,2024,3,10,Summer,India,Chennai,24.8,44.0,8.9,1006.5,6.6,9.2,3.9,63.0,91.8,35.7,24.5,1.41,18.8,20.0,0.74,36,81,51,17178,222,Very Unhealthy
2025-04-19,2025,4,19,Summer,Japan,Tokyo,32.1,75.0,10.6,1000.5,0.9,7.7,2.3,42.8,68.8,31.4,13.8,0.91,16.4,32.1,0.41,55,90,45,15352,163,Unhealthy
2025-11-06,2025,11,6,Autumn,France,Lyon,20.6,82.0,3.7,1025.8,6.0,13.7,9.7,30.0,54.5,18.2,14.1,1.67,45.0,10.0,0.71,41,86,36,6881,128,Unhealthy for Sensitive Groups
2025-04-06,2025,4,6,Summer,Brazil,Salvador,24.0,63.0,3.8,1005.9,9.8,6.9,4.5,59.7,86.9,41.8,14.2,1.54,14.3,19.0,0.51,91,29,11,22251,234,Very Unhealthy
2024-10-29,2024,10,29,Autumn,USA,Seattle,37.3,58.0,6.6,1003.2,2.4,11.4,2.8,42.3,68.7,38.9,11.7,1.27,38.3,11.1,0.34,78,66,37,13518,183,Unhealthy
2025-01-15,2025,1,15,Winter,France,Paris,25.7,87.0,5.4,1015.5,0.0,7.8,5.0,38.3,67.7,22.0,6.7,1.19,14.9,22.3,0.65,53,22,38,9904,143,Unhealthy for Sensitive Groups
2025-11-20,2025,11,20,Autumn,Australia,Melbourne,13.3,47.0,10.9,1023.1,0.0,6.0,10.9,35.4,66.3,21.2,3.4,0.8,25.0,15.0,0.88,38,24,54,7449,130,Unhealthy for Sensitive Groups
2025-05-26,2025,5,26,Summer,China,Shenzhen,13.3,52.0,1.1,1027.1,8.7,7.6,7.5,77.9,96.9,22.9,16.3,1.6,44.6,15.0,0.18,83,59,33,4447,269,Very Unhealthy
2024-06-09,2024,6,9,Monsoon,Brazil,Sao Paulo,13.7,60.0,9.4,1017.1,0.0,6.1,7.1,20.3,36.0,36.9,8.8,1.92,26.0,12.0,0.35,43,40,36,23391,104,Unhealthy for Sensitive Groups
2025-09-19,2025,9,19,Autumn,Germany,Munich,13.1,36.0,9.6,1010.3,4.3,8.1,6.3,22.4,37.0,,10.5,0.74,29.9,16.1,0.44,36,28,54,2532,101,Unhealthy for Sensitive Groups
2024-09-04,2024,9,4,Autumn,Australia,Melbourne,38.0,66.0,3.8,1028.9,4.1,7.9,4.5,27.4,39.5,16.7,9.1,0.86,42.9,17.3,0.5,32,62,57,8277,103,Unhealthy for Sensitive Groups
2025-04-17,2025,4,17,Summer,China,Shenzhen,34.6,73.0,2.3,1007.3,5.9,5.7,6.5,42.3,58.1,43.3,10.2,2.08,50.5,20.0,0.47,22,91,61,17783,167,Unhealthy
2025-07-12,2025,7,12,Monsoon,India,Bengaluru,28.3,92.0,6.3,1020.9,11.6,8.1,7.1,77.8,100.1,58.0,14.2,1.87,20.6,34.0,0.19,82,75,38,10134,286,Very Unhealthy
2024-03-30,2024,3,30,Summer,China,Wuhan,32.2,81.0,6.3,1006.9,6.8,7.1,3.0,56.5,82.4,31.4,17.1,1.89,41.1,24.9,0.33,59,69,50,20711,210,Very Unhealthy
2024-06-09,2024,6,9,Monsoon,Germany,Frankfurt,22.0,54.0,6.5,1008.3,5.9,7.3,6.1,55.8,70.2,35.0,5.5,2.45,44.5,29.4,0.6,93,23,32,11126,214,Very Unhealthy
2025-05-11,2025,5,11,Summer,Japan,Kyoto,27.4,53.0,1.9,1010.3,10.8,8.2,7.3,45.2,56.3,28.3,9.8,1.53,38.8,21.6,0.29,26,66,24,13819,167,Unhealthy
2024-03-15,2024,3,15,Summer,Canada,Calgary,19.7,59.0,9.7,1017.2,0.0,5.3,5.4,35.9,50.7,24.6,10.2,1.12,34.6,16.1,0.62,86,83,62,5104,140,Unhealthy for Sensitive Groups
2025-07-08,2025,7,8,Monsoon,France,Marseille,27.4,65.0,11.4,1010.0,3.6,10.6,4.4,30.0,49.9,28.8,8.4,1.51,29.9,21.5,0.55,67,52,63,4527,123,Unhealthy for Sensitive Groups
2025-04-11,2025,4,11,Summer,Germany,Cologne,42.6,49.0,10.4,1015.6,12.2,8.2,2.6,29.9,61.5,32.2,12.7,1.63,36.7,20.1,0.41,82,89,25,4433,150,Unhealthy for Sensitive Groups
2024-06-24,2024,6,24,Monsoon,China,Beijing,26.8,38.0,2.3,1013.8,10.3,9.4,5.0,30.0,59.3,49.7,15.0,1.4,40.6,12.5,0.18,23,44,17,528,157,Unhealthy
2025-07-20,2025,7,20,Monsoon,India,Chennai,24.4,91.0,8.6,997.2,,7.7,6.0,18.2,40.5,27.6,27.1,0.62,31.3,6.8,0.69,38,99,67,3602,93,Moderate
2025-05-27,2025,5,27,Summer,Brazil,Salvador,27.0,44.0,2.3,1014.4,4.4,6.1,6.8,44.5,82.4,33.2,15.7,1.18,57.9,15.8,0.43,75,22,12,23283,206,Very Unhealthy
2024-11-15,2024,11,15,Autumn,USA,New York,30.6,70.0,6.0,1021.0,0.0,8.2,7.6,41.1,62.7,16.9,11.4,1.68,48.1,19.4,0.54,22,43,9,24733,160,Unhealthy
2025-08-03,2025,8,3,Monsoon,Brazil,Rio de Janeiro,20.6,86.0,11.9,1004.1,7.9,8.3,8.8,47.3,73.3,32.2,11.1,0.74,46.1,9.8,0.85,61,48,66,7244,181,Unhealthy
2024-09-19,2024,9,19,Autumn,India,Bengaluru,27.3,47.0,9.9,1002.5,14.8,6.0,5.6,62.6,77.8,31.6,15.4,0.32,28.5,10.4,0.69,30,97,66,22535,205,Very Unhealthy
2024-07-28,2024,7,28,Monsoon,India,Hyderabad,27.1,83.0,5.1,1012.8,1.1,8.5,2.6,66.9,83.8,36.0,14.5,0.49,28.8,9.6,0.58,67,58,43,10591,235,Very Unhealthy
2025-08-28,2025,8,28,Monsoon,India,Mumbai,28.5,74.0,0.8,1013.0,5.1,5.2,5.7,32.6,47.5,36.4,16.5,0.4,16.2,21.7,0.18,64,58,50,9338,135,Unhealthy for Sensitive Groups
2024-05-03,2024,5,3,Summer,Japan,Nagoya,27.3,45.0,3.1,1007.1,2.3,9.5,4.7,41.5,77.3,34.2,11.8,1.64,33.9,14.5,0.54,98,76,22,4528,188,Unhealthy
2025-03-20,2025,3,20,Summer,Germany,Frankfurt,33.7,85.0,11.8,1019.6,3.3,6.2,6.1,49.2,71.6,32.5,11.0,0.69,35.7,18.0,0.58,89,96,61,20176,188,Unhealthy
2025-09-11,2025,9,11,Autumn,Germany,Cologne,27.5,69.0,10.3,1018.4,0.2,8.9,6.9,43.7,67.4,34.6,9.3,1.86,37.3,17.2,0.43,83,35,35,17793,182,Unhealthy
2024-03-13,2024,3,13,Summer,Brazil,Curitiba,33.0,47.0,5.2,1019.8,5.1,9.9,4.3,39.7,76.1,21.2,15.9,2.07,45.0,17.6,0.65,26,81,50,7881,157,Unhealthy
2024-08-06,2024,8,6,Monsoon,India,Mumbai,19.9,48.0,11.5,1011.4,11.0,10.0,9.9,25.6,45.3,36.2,22.9,1.76,38.9,25.2,0.4,23,78,66,9546,117,Unhealthy for Sensitive Groups
2024-01-04,2024,1,4,Winter,Germany,Munich,21.3,42.0,1.3,1011.8,4.8,7.8,3.2,50.7,86.6,27.5,12.0,1.92,44.0,14.2,0.55,65,81,11,17859,208,Very Unhealthy
2025-07-21,2025,7,21,Monsoon,Brazil,Salvador,13.8,82.0,0.8,1001.1,11.5,6.8,4.9,59.1,97.0,43.2,14.3,2.41,42.1,15.4,0.63,95,100,40,12316,242,Very Unhealthy
2024-08-05,2024,8,5,Monsoon,Japan,Osaka,28.3,53.0,9.1,1010.9,0.0,8.0,7.4,49.9,85.4,34.2,8.0,1.48,26.5,18.7,0.36,91,23,24,3696,204,Very Unhealthy
2024-07-10,2024,7,10,Monsoon,Canada,Toronto,29.4,48.0,7.7,1027.0,1.6,7.7,5.9,17.5,52.3,15.9,14.4,1.4,22.2,29.0,0.31,42,49,38,16639,88,Moderate
2025-09-25,2025,9,25,Autumn,South Africa,Durban,35.7,47.0,0.6,1011.5,2.5,5.1,6.6,33.9,57.7,22.8,12.8,0.36,25.5,11.8,0.51,36,29,15,11769,139,Unhealthy for Sensitive Groups
2024-02-14,2024,2,14,Winter,Japan,Osaka,18.0,77.0,11.9,1010.8,0.0,8.8,4.7,48.7,82.9,22.8,11.6,0.46,42.2,17.7,0.81,59,58,62,3116,181,Unhealthy
2024-02-20,2024,2,20,Winter,Australia,Adelaide,32.9,80.0,4.5,1001.2,12.0,5.2,7.4,42.6,79.9,18.8,7.5,1.77,25.3,19.6,0.51,23,21,27,14634,158,Unhealthy
2025-01-01,2025,1,1,Winter,Canada,Toronto,15.0,49.0,4.1,1001.4,3.5,5.6,6.6,33.3,71.6,16.6,3.0,2.34,23.3,7.6,0.37,50,47,40,24108,130,Unhealthy for Sensitive Groups
2024-03-07,2024,3,7,Summer,Canada,Vancouver,15.2,89.0,8.6,1018.8,15.5,7.2,5.2,39.0,64.6,30.9,8.4,0.89,23.4,19.2,0.3,96,68,32,3807,165,Unhealthy
2025-03-15,2025,3,15,Summer,China,Wuhan,28.2,78.0,6.7,1013.3,4.8,7.7,7.6,52.3,64.2,45.3,13.2,2.43,37.2,16.6,0.44,49,59,42,11008,200,Unhealthy
2025-06-24,2025,6,24,Monsoon,USA,Houston,19.3,73.0,6.3,1011.4,0.0,7.7,6.5,44.8,62.8,36.4,9.2,1.67,28.1,18.9,0.39,81,51,62,1822,171,Unhealthy
2024-01-12,2024,1,12,Winter,India,Hyderabad,9.0,55.0,5.3,1012.2,6.9,7.2,8.6,62.8,99.4,43.9,20.2,1.89,31.3,17.4,0.52,61,22,5,4354,254,Very Unhealthy
2025-08-14,2025,8,14,Monsoon,USA,Chicago,28.9,74.0,9.9,1010.7,0.0,12.7,4.8,46.2,57.8,13.2,12.0,2.04,25.0,20.4,0.63,55,48,27,21916,158,Unhealthy
2025-07-15,2025,7,15,Monsoon,Brazil,Sao Paulo,23.2,41.0,4.4,1003.5,11.1,6.8,5.1,30.0,47.8,42.5,10.2,1.55,30.6,20.4,0.3,72,55,48,24388,140,Unhealthy for Sensitive Groups
2025-10-23,2025,10,23,Autumn,South Africa,Durban,29.2,58.0,2.8,996.5,6.6,8.9,5.1,59.7,99.5,28.1,12.2,0.81,31.3,16.9,0.61,88,36,8,1960,236,Very Unhealthy
2024-04-23,2024,4,23,Summer,China,Guangzhou,29.5,46.0,8.9,1021.8,8.4,7.9,7.1,41.8,73.0,49.6,18.6,2.43,23.5,17.0,0.1,50,53,46,20387,181,Unhealthy
2025-08-04,2025,8,4,Monsoon,Germany,Cologne,15.3,87.0,4.1,1003.8,3.7,6.6,6.0,30.0,40.5,32.6,10.2,0.5,48.8,31.4,0.38,94,93,63,6565,135,Unhealthy for Sensitive Groups
2024-06-30,2024,6,30,Monsoon,South Africa,Bloemfontein,11.3,80.0,6.0,1014.0,7.0,5.7,6.0,76.4,100.1,26.9,10.0,2.0,31.2,25.0,0.45,66,45,8,652,266,Very Unhealthy
2024-11-30,2024,11,30,Autumn,Japan,Osaka,27.3,66.0,7.9,1017.8,0.9,10.0,5.9,38.8,72.9,37.3,12.6,0.61,11.7,13.4,0.54,65,42,51,23836,159,Unhealthy
2025-12-13,2025,12,13,Winter,South Africa,Bloemfontein,32.7,56.0,11.0,1005.0,8.0,7.3,1.4,67.4,86.6,29.0,10.1,1.07,51.2,17.7,0.42,76,81,42,5492,241,Very Unhealthy
2024-12-14,2024,12,14,Winter,India,Bengaluru,33.6,75.0,5.8,996.5,0.0,6.1,6.6,14.4,42.6,47.4,16.3,2.34,23.6,23.1,0.46,62,93,63,18593,100,Moderate
2025-03-12,2025,3,12,Summer,France,Paris,20.5,95.0,7.1,1032.5,0.0,8.2,7.1,25.5,58.5,26.2,5.0,2.1,30.3,19.8,0.66,72,24,12,8277,131,Unhealthy for Sensitive Groups
2025-09-06,2025,9,6,Autumn,Germany,Munich,36.1,71.0,9.9,1013.7,8.8,7.7,4.4,43.5,64.2,39.1,9.4,2.21,30.9,14.8,0.87,95,61,68,22678,173,Unhealthy
2024-08-24,2024,8,24,Monsoon,USA,Seattle,3.1,71.0,6.0,1020.8,0.0,10.6,5.6,31.2,60.3,31.2,10.4,1.57,35.5,23.8,0.85,24,36,59,6538,129,Unhealthy for Sensitive Groups
2024-10-20,2024,10,20,Autumn,Germany,Hamburg,27.2,78.0,5.8,1020.3,0.0,9.0,6.4,28.5,66.2,20.9,5.8,1.6,40.3,17.8,0.56,47,22,42,4083,127,Unhealthy for Sensitive Groups
